sample_id,num_foci,depth_tier,source_type_x,shape_set_x,gt_component_count,pred_component_count,matched_component_count,missed_component_count,false_component_count,merge_count,split_count,component_recall,component_precision,mean_matched_iou,small_component_recall,method,dice,precision,recall,success,number_of_sources,minimum_inter_source_distance_mm,weak_to_dominant_intensity_ratio,source_centers_mm,source_intensities,shape_set_y,source_type_y
sample_0002,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7885666246321984,,w/o transport-aware footprint,0.8817861339601025,0.8157231063572348,0.9594926350245914,True,1,,1.0,"[[15.4, 33.6, 8.4]]",[1.4124678021121233],,uniform
sample_0006,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7687313335930399,,w/o transport-aware footprint,0.8690607329074913,0.9232329536590368,0.8208934517205593,True,1,,1.0,"[[21.0, 27.8, 12.4]]",[1.2116405008604454],,uniform
sample_0022,2,shallow,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.3412141111731337,,w/o transport-aware footprint,0.5189345149160086,0.352636370002554,0.98205928237133,True,2,15.92733499365164,0.9882663017980347,"[[7.800000000000001, 22.400000000000002, 7.800000000000001], [16.400000000000002, 35.800000000000004, 8.200000000000001]]","[1.3721856021857262, 1.3884775790585953]",,uniform
sample_0032,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7923250564334086,,w/o transport-aware footprint,0.8840919427632215,0.9267272993986162,0.8452070372601209,True,1,,1.0,"[[7.800000000000001, 23.0, 6.2]]",[0.925546548147099],,uniform
sample_0038,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4418845545816469,,w/o transport-aware footprint,0.7572636433513615,0.7277831129498945,0.7892333573661866,True,2,16.822603841260722,0.7184231306424439,"[[6.6000000000000005, 33.0, 5.2], [20.400000000000002, 24.0, 8.6]]","[1.706819898828488, 1.2262188951591817]",,uniform
sample_0079,2,medium,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.269087754090233,,w/o transport-aware footprint,0.5832147110944477,0.4154973301877497,0.977981293842578,False,2,6.817624219623726,0.659858982559717,"[[19.200000000000003, 32.2, 9.0], [12.600000000000001, 30.6, 9.600000000000001]]","[1.1224453247944517, 0.740655629997778]",,uniform
sample_0096,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6233705294011775,,w/o transport-aware footprint,0.7641900510205022,0.6306578947370851,0.96945792880262,True,2,9.785703858180057,0.5442071054219149,"[[13.8, 34.2, 5.4], [21.200000000000003, 27.8, 5.2]]","[1.4365330236304819, 0.7817714786329357]",,uniform
sample_0100,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.1665054107633831,,w/o transport-aware footprint,0.2898550724642827,0.1694915254244326,1.0,True,2,7.076722405181652,0.7544995524157119,"[[7.4, 35.4, 9.0], [9.8, 29.8, 12.600000000000001]]","[1.7608346644341792, 1.3285489661936585]",,uniform
sample_0108,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7296790189640153,,w/o transport-aware footprint,0.8437814800465542,0.7843970609423827,0.9128940308518504,True,1,,1.0,"[[23.400000000000002, 23.6, 11.4]]",[0.7687044286973467],,uniform
sample_0113,3,medium,uniform,ellipsoid,3,3,3,0,0,0,0,1.0,1.0,0.4832186185350425,,w/o transport-aware footprint,0.5862007699143701,0.4197981168891171,0.9711538461539028,True,3,12.414507642270799,0.7833684824356897,"[[14.200000000000001, 24.0, 3.8000000000000003], [28.200000000000003, 27.200000000000003, 9.4], [9.0, 34.2, 8.6]]","[0.9570768000656917, 0.855428235469585, 0.749743800441867]",,uniform
sample_0122,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6007836745693871,,w/o transport-aware footprint,0.6920356140994056,0.6394920730335566,0.7539865343730032,False,3,4.707440918375929,0.5002942963886573,"[[18.6, 25.8, 12.200000000000001], [22.200000000000003, 32.0, 9.200000000000001], [20.200000000000003, 24.400000000000002, 8.0]]","[1.6764241341808352, 0.838705432658965, 0.8450994520540722]",,uniform
sample_0128,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6054770470601393,,w/o transport-aware footprint,0.7677526000414051,0.895053797976638,0.6721538832611721,True,3,8.395236744726144,0.4619309934763417,"[[7.6000000000000005, 21.8, 9.600000000000001], [18.6, 27.8, 11.600000000000001], [10.4, 29.6, 11.600000000000001]]","[0.6939152759346308, 0.9641089215418889, 1.5022054933193618]",,uniform
sample_0130,2,shallow,uniform,ellipsoid+sphere,2,3,2,0,1,0,0,1.0,0.6666666666666666,0.4965203470609435,,w/o transport-aware footprint,0.856103286385061,0.8877799415775465,0.826609247506996,False,2,5.299056519796706,0.4940620372353948,"[[6.800000000000001, 23.200000000000003, 11.0], [9.4, 27.8, 11.4]]","[0.8375512262310378, 1.6952349363203316]",,uniform
sample_0158,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7395993836671803,,w/o transport-aware footprint,0.8503100088575285,0.751879699248509,0.9783938035059552,True,1,,1.0,"[[8.200000000000001, 27.8, 14.0]]",[1.5782075491871324],,uniform
sample_0163,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.511773172090848,,w/o transport-aware footprint,0.6808265478569362,0.5236941621368922,0.972673397717326,True,3,7.166589146867566,0.7240398375695541,"[[27.0, 29.0, 7.0], [13.8, 24.6, 5.6000000000000005], [28.6, 35.4, 9.8]]","[1.1725177615151223, 1.6194105637212064, 1.4204568669964528]",,uniform
sample_0180,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.3377152379189039,,w/o transport-aware footprint,0.50505330195244,0.3378403408044657,1.0,True,1,,1.0,"[[15.0, 29.8, 9.4]]",[1.324300285083603],,uniform
sample_0187,3,medium,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5578584926751496,,w/o transport-aware footprint,0.7710051280125155,0.9642001409443438,0.6423072108163362,True,3,10.947145746723205,0.641405643838162,"[[11.4, 21.200000000000003, 7.0], [24.400000000000002, 34.6, 11.200000000000001], [8.200000000000001, 31.6, 5.800000000000001]]","[1.7643973946152292, 1.743805780936086, 1.1316944468795567]",,uniform
sample_0189,3,shallow,uniform,irregular+sphere,3,3,2,1,1,0,0,0.6666666666666666,0.6666666666666666,0.6650432263635633,,w/o transport-aware footprint,0.7935877941290705,0.7106720827180065,0.8984069557099268,False,3,9.368030742904295,0.5103080462792021,"[[13.4, 31.8, 8.4], [18.6, 21.200000000000003, 7.4], [22.400000000000002, 31.8, 5.800000000000001]]","[1.1753705826181304, 1.668726439313314, 0.8515645290204268]",,uniform
sample_0192,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2892388063779583,,w/o transport-aware footprint,0.6087405723733812,0.475621569260998,0.8453371592541674,False,3,4.565084884205331,0.7657735417057048,"[[10.8, 29.6, 8.0], [20.8, 25.6, 10.200000000000001], [10.8, 25.6, 5.800000000000001]]","[0.9873450938886968, 1.2893434417823546, 1.0064862056175317]",,uniform
sample_0207,2,medium,uniform,irregular+sphere,2,1,1,1,0,0,0,0.5,1.0,0.6901105980886932,,w/o transport-aware footprint,0.8074374195170051,0.9248812778817636,0.716459506159235,False,2,7.515317691222377,0.9620049928258332,"[[19.6, 34.800000000000004, 10.600000000000001], [16.0, 28.400000000000002, 9.0]]","[0.9810117749453144, 1.0197574672285743]",,uniform
sample_0234,3,deep,uniform,ellipsoid+sphere,3,3,2,1,1,0,0,0.6666666666666666,0.6666666666666666,0.4081146104664016,,w/o transport-aware footprint,0.5965586849949069,0.5057864710680474,0.7270384254923534,False,3,6.606057825965498,0.800525712471196,"[[11.600000000000001, 22.0, 6.0], [17.6, 21.6, 15.4], [17.0, 25.8, 6.2]]","[1.189650696008739, 0.9638794680079841, 1.2040580995612502]",,uniform
sample_0240,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7226317405732242,,w/o transport-aware footprint,0.8388711042426173,0.9745233820637988,0.7363695090440979,True,2,19.7453792062852,0.9375036154285199,"[[8.6, 29.0, 5.800000000000001], [26.0, 35.6, 12.4]]","[0.6309955369665391, 0.6730593104732933]",,uniform
sample_0248,3,deep,uniform,irregular,3,3,3,0,0,0,0,1.0,1.0,0.4952971109247903,,w/o transport-aware footprint,0.7830668268786896,0.9355640218652004,0.6733161136500404,True,3,6.459102104782056,0.37541811705934075,"[[11.600000000000001, 31.0, 8.6], [26.6, 34.2, 13.200000000000001], [8.200000000000001, 25.6, 9.600000000000001]]","[1.6513970410585972, 1.295686265348563, 0.6199643676715854]",,uniform
sample_0260,3,medium,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4155611443097584,,w/o transport-aware footprint,0.660500702145339,0.7043271713315042,0.6218088986144951,True,3,4.4810713004816165,0.4968866319822464,"[[19.8, 28.0, 9.0], [11.600000000000001, 24.400000000000002, 8.200000000000001], [14.200000000000001, 20.8, 8.8]]","[1.4425705055320766, 0.9885648216420333, 0.7167939998907601]",,uniform
sample_0276,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.682668201835281,,w/o transport-aware footprint,0.800892613170689,0.7054717586651914,0.9261638929851208,True,2,11.233877335986895,0.6633564178031782,"[[15.8, 27.200000000000003, 5.2], [11.200000000000001, 30.200000000000003, 15.0]]","[1.0726070540800199, 0.7115207731049419]",,uniform
sample_0280,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.1671757518796992,,w/o transport-aware footprint,0.2864908395416886,0.1671953941967251,1.0,True,1,,1.0,"[[22.0, 20.400000000000002, 8.8]]",[1.1539854990739526],,uniform
sample_0290,3,medium,uniform,ellipsoid+irregular,3,4,3,0,1,0,1,1.0,0.75,0.4679138710017285,,w/o transport-aware footprint,0.6290178877391444,0.7821714675304396,0.5260201742322753,False,3,7.318469785412794,0.7040410974083021,"[[16.400000000000002, 31.200000000000003, 11.8], [23.6, 31.8, 4.800000000000001], [27.8, 29.200000000000003, 10.200000000000001]]","[1.66376946912772, 1.6386301491429038, 1.1713620828791083]",,uniform
sample_0297,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6853298611111112,,w/o transport-aware footprint,0.8133186166299436,0.9565556036348276,0.7073920000001873,True,1,,1.0,"[[18.6, 24.200000000000003, 13.600000000000001]]",[1.444273508324538],,uniform
sample_0300,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.484500785381768,,w/o transport-aware footprint,0.6951114338887499,0.5531715070079806,0.935034802784302,True,3,7.090839160494334,0.4186776438536775,"[[24.0, 24.0, 6.6000000000000005], [22.8, 31.0, 4.800000000000001], [23.6, 30.200000000000003, 11.8]]","[1.6740250763885292, 1.4870679549128645, 0.7008768747343219]",,uniform
sample_0308,2,deep,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.6771413081272373,,w/o transport-aware footprint,0.8149281952010917,0.8221455173041855,0.8078364869691111,True,2,17.310112651279887,0.6535182522416206,"[[24.0, 26.200000000000003, 11.600000000000001], [8.200000000000001, 27.200000000000003, 4.6000000000000005]]","[1.4269860289825411, 0.9325614156338808]",,uniform
sample_0322,2,deep,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.3970241335510797,,w/o transport-aware footprint,0.6174623498568328,0.4602972592157355,0.9375983705213058,False,2,4.770744176750628,0.8143764154738123,"[[27.6, 29.0, 11.4], [25.0, 31.400000000000002, 14.600000000000001]]","[1.2008977191982768, 1.4746224183071197]",,uniform
sample_0328,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7161642727088813,,w/o transport-aware footprint,0.8345417035073183,0.8061724177202981,0.864980449658034,True,1,,1.0,"[[7.800000000000001, 30.400000000000002, 10.200000000000001]]",[0.6772633341817563],,uniform
sample_0335,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6152077044703177,,w/o transport-aware footprint,0.7618369526524014,0.6152961472115939,1.0,True,1,,1.0,"[[23.200000000000003, 35.2, 12.4]]",[0.6856508579500862],,uniform
sample_0347,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.4363517525927912,,w/o transport-aware footprint,0.5998098859318759,0.4692612791280748,0.830992098332241,True,2,5.5497747702046425,0.5815886959349378,"[[16.400000000000002, 32.0, 7.4], [14.600000000000001, 35.4, 3.4000000000000004]]","[0.6488656456245797, 1.1156778839751869]",,uniform
sample_0350,3,shallow,uniform,sphere,3,3,3,0,0,0,0,1.0,1.0,0.4953798602278979,,w/o transport-aware footprint,0.5506706986124287,0.4132433376010552,0.8250464684018934,True,3,12.237646832622683,0.5586838285646628,"[[25.0, 8.200000000000001, 8.4], [26.6, 29.8, 15.0], [16.2, 23.400000000000002, 14.200000000000001]]","[1.147266583413093, 1.0910096910257634, 0.640959287205527]",,uniform
sample_0378,2,deep,uniform,ellipsoid+sphere,2,1,1,1,0,1,0,0.5,1.0,0.3956922717721223,,w/o transport-aware footprint,0.7258904394918677,0.6206221061381808,0.8741638795987674,False,2,7.740800992145452,0.5050471732617079,"[[21.400000000000002, 29.400000000000002, 4.800000000000001], [14.200000000000001, 27.200000000000003, 6.6000000000000005]]","[0.9089731146179509, 1.7997786399785167]",,uniform
sample_0382,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3939015174068782,,w/o transport-aware footprint,0.5793279455553811,0.4077844311383155,1.0,True,2,20.37743850438519,0.5423110927294854,"[[8.200000000000001, 31.8, 5.0], [28.400000000000002, 33.0, 7.4]]","[1.6508484752877974, 0.8952734405641303]",,uniform
sample_0386,3,deep,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4468564732756864,,w/o transport-aware footprint,0.621594698774472,0.536282789029567,0.7391841779977965,False,3,5.741080037762929,0.38456712115196046,"[[24.6, 24.200000000000003, 9.4], [27.6, 30.400000000000002, 8.6], [20.200000000000003, 21.400000000000002, 7.0]]","[1.7939342430782044, 0.6898881273965063, 1.060992625318614]",,uniform
sample_0396,3,deep,uniform,ellipsoid,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.5670467651757847,,w/o transport-aware footprint,0.598815610402178,0.5555934748484366,0.6493299298024494,False,3,5.499090833947008,0.519777347986511,"[[30.200000000000003, 30.400000000000002, 7.800000000000001], [11.600000000000001, 32.2, 10.600000000000001], [16.400000000000002, 34.6, 9.4]]","[0.8860086591825449, 1.704592673410497, 0.9570104634689084]",,uniform
sample_0397,3,medium,uniform,ellipsoid,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.6198954359191748,,w/o transport-aware footprint,0.7453074163678379,0.9103321785205724,0.6309322033900912,False,3,3.6932370625238766,0.47796811001482736,"[[27.0, 24.8, 5.800000000000001], [25.6, 28.400000000000002, 8.4], [23.8, 24.400000000000002, 7.6000000000000005]]","[1.5667354138102412, 0.7488495646321794, 1.395028539988018]",,uniform
sample_0401,3,deep,uniform,irregular+sphere,3,5,3,0,2,0,0,1.0,0.6,0.3290452632897837,,w/o transport-aware footprint,0.5704843609174582,0.3998783284199542,0.9949930135072252,False,3,9.52050418832952,0.8542473445169662,"[[24.200000000000003, 32.0, 10.4], [14.600000000000001, 23.400000000000002, 7.0], [15.4, 32.4, 4.0]]","[0.9626039594602778, 0.8223018761904596, 0.824633264829652]",,uniform
sample_0409,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3216615509907155,,w/o transport-aware footprint,0.4979200000002295,0.3314870046872411,1.0,True,2,15.370100845472681,0.5551500373445075,"[[9.0, 29.8, 9.8], [21.6, 21.0, 9.600000000000001]]","[0.6926241646187925, 1.2476341854030593]",,uniform
sample_0418,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.3250617514066413,,w/o transport-aware footprint,0.4630269523155986,0.3281096963769244,0.7863849765264483,False,3,4.180908992073376,0.6389982385813748,"[[8.200000000000001, 21.6, 7.0], [6.4, 23.6, 10.200000000000001], [19.8, 28.6, 4.0]]","[0.7863847041652883, 1.1834215876714036, 1.23065238162647]",,uniform
sample_0436,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.2756699939721646,,w/o transport-aware footprint,0.4396748431264691,0.2819387288529657,0.9980576238264872,True,2,11.02905254316979,0.7102882315019553,"[[24.8, 23.200000000000003, 11.8], [24.8, 34.2, 11.0]]","[1.2003380453100059, 1.6899309211019942]",,uniform
sample_0438,2,shallow,uniform,ellipsoid+sphere,2,1,1,1,0,1,0,0.5,1.0,0.445360824742268,,w/o transport-aware footprint,0.7469335540674641,0.6153750774958272,0.9500382848392992,False,2,6.359245238233857,0.7898365784887469,"[[22.400000000000002, 28.8, 10.600000000000001], [28.6, 29.0, 9.200000000000001]]","[0.8820753681285818, 0.6966953907318809]",,uniform
sample_0447,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7403873140611844,,w/o transport-aware footprint,0.8507378437224008,0.7666036913242746,0.955615942029066,True,1,,1.0,"[[27.6, 35.2, 8.6]]",[0.8231974359957722],,uniform
sample_0449,2,deep,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4992559882463409,,w/o transport-aware footprint,0.7183581736457781,0.622999589659804,0.8481843575421115,True,2,10.720074626605916,0.7912187891425575,"[[21.200000000000003, 25.200000000000003, 8.6], [26.200000000000003, 33.6, 4.2]]","[1.3234887830405562, 1.672721630479502]",,uniform
sample_0456,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4343898128324548,,w/o transport-aware footprint,0.573855396726922,0.8470948012234286,0.4338972431081241,False,3,3.611094017053556,0.8964784571339841,"[[16.8, 34.6, 9.600000000000001], [28.6, 31.6, 10.600000000000001], [18.0, 31.200000000000003, 9.8]]","[1.0373617005681002, 1.157151844880373, 1.1281308329391648]",,uniform
sample_0458,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6202710665880966,,w/o transport-aware footprint,0.7656386383475665,0.6340199975910925,0.9662199375803816,True,1,,1.0,"[[10.600000000000001, 35.0, 14.4]]",[1.1838636336289445],,uniform
sample_0469,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4656747928680571,,w/o transport-aware footprint,0.6954701180054742,0.676666666666966,0.7153484729838337,True,3,4.7201694884823775,0.43515300587465044,"[[12.4, 35.800000000000004, 4.800000000000001], [10.4, 21.200000000000003, 7.0], [8.8, 25.6, 6.4]]","[1.5783545775512307, 1.536767934078203, 0.6868257387574321]",,uniform
sample_0472,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8334607100673939,,w/o transport-aware footprint,0.909270067460051,0.9020905399308904,0.9165647921761028,True,1,,1.0,"[[11.4, 31.6, 8.200000000000001]]",[1.1730527499862964],,uniform
sample_0473,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4904841396258301,,w/o transport-aware footprint,0.6423814549293488,0.5381051091333142,0.7967861334298124,True,3,9.427618999514142,0.78279484075879,"[[9.0, 33.4, 11.0], [28.200000000000003, 23.8, 7.0], [21.400000000000002, 28.8, 11.200000000000001]]","[0.6688471260658906, 0.8544347653307909, 0.8380940750697113]",,uniform
sample_0511,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.641505063563887,,w/o transport-aware footprint,0.7756206238066117,0.6905638991218565,0.8845735027224626,True,2,12.485191228010889,0.9041846477361158,"[[27.6, 30.8, 5.4], [16.2, 27.200000000000003, 9.0]]","[1.0664166946801916, 0.9642376034193221]",,uniform
sample_0521,3,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5306080923574825,,w/o transport-aware footprint,0.7229993339044043,0.656811894882731,0.8040211640213714,True,3,3.458323293158117,0.5067086729586847,"[[12.200000000000001, 29.400000000000002, 6.800000000000001], [28.6, 32.4, 11.600000000000001], [8.8, 29.200000000000003, 6.2]]","[1.0965431616234627, 1.2977047460492215, 0.657558249762788]",,uniform
sample_0525,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4184292026338971,,w/o transport-aware footprint,0.5934175325081855,0.5105995717349993,0.7083023912079187,True,3,6.743886120034946,0.3981874923427049,"[[15.200000000000001, 5.2, 15.200000000000001], [9.0, 33.4, 11.200000000000001], [6.2, 35.4, 5.4]]","[1.2275887375203953, 0.705123889734967, 1.7708338491157165]",,uniform
sample_0535,2,medium,uniform,ellipsoid+sphere,1,1,1,0,0,0,0,1.0,1.0,0.6470990610036689,,w/o transport-aware footprint,0.7856981046591461,0.7423129057574785,0.8344694843212491,True,2,3.7416573867739396,0.7813799182669287,"[[17.2, 32.6, 8.200000000000001], [13.8, 31.400000000000002, 9.200000000000001]]","[1.291375945254465, 1.6526863758140706]",,uniform
sample_0536,2,deep,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.5235593924247227,,w/o transport-aware footprint,0.7574724490606854,0.6228973790590391,0.9662216828479648,True,2,17.329743217947577,0.5577095204186867,"[[12.4, 30.6, 4.6000000000000005], [27.6, 25.8, 11.4]]","[1.080075263023287, 0.6023682569568043]",,uniform
sample_0541,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5160163656321725,,w/o transport-aware footprint,0.6807978408270154,0.5163255117328843,0.999034003091192,True,1,,1.0,"[[12.600000000000001, 33.4, 12.4]]",[1.5173855193476922],,uniform
sample_0566,3,medium,uniform,irregular+sphere,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.2990079499898077,,w/o transport-aware footprint,0.5159613615456495,0.3821675581754004,0.7938990728290792,False,3,6.276941930590087,0.7089859204591652,"[[17.6, 25.8, 7.6000000000000005], [11.8, 25.8, 10.0], [6.0, 26.8, 6.6000000000000005]]","[0.8546464008230681, 0.9424262736404305, 0.6681669590818617]",,uniform
sample_0585,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5112362148455134,,w/o transport-aware footprint,0.680153970101298,0.863605364855804,0.560986414648877,True,2,14.643770006388385,0.5883204611732864,"[[26.200000000000003, 34.6, 12.8], [14.600000000000001, 28.8, 6.0]]","[1.5370782095977522, 0.9042945611299589]",,uniform
sample_0603,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7017407371389672,,w/o transport-aware footprint,0.8247599451304156,0.735623980424413,0.9384755463060114,True,1,,1.0,"[[25.6, 33.4, 11.8]]",[1.093220912880486],,uniform
sample_0610,2,medium,uniform,sphere,2,1,1,1,0,1,0,0.5,1.0,0.3799187788825094,,w/o transport-aware footprint,0.5984305040683653,0.4479279279283258,0.9012470997681248,False,2,6.8,0.5678560840696262,"[[12.600000000000001, 22.200000000000003, 5.0], [18.6, 25.400000000000002, 5.0]]","[1.117460969735426, 0.6345570103746061]",,uniform
sample_0626,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.2927485386704628,,w/o transport-aware footprint,0.4949510641605193,0.3312538989398361,0.9785012285012616,True,3,7.224956747275378,0.7001642778770407,"[[11.200000000000001, 32.0, 6.800000000000001], [6.0, 27.0, 6.4], [18.6, 24.0, 8.4]]","[1.2810346143212756, 0.8969346756717493, 0.9652531240987092]",,uniform
sample_0633,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3530686493645596,,w/o transport-aware footprint,0.5337820346884685,0.395423165431609,0.8210777807278442,True,2,19.787875075409186,0.46638039182734387,"[[19.6, 35.2, 4.2], [8.0, 19.200000000000003, 5.2]]","[1.524385839442918, 0.7109436650954426]",,uniform
sample_0646,3,deep,uniform,ellipsoid+irregular,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6522539719774401,,w/o transport-aware footprint,0.7756881984192897,0.7199595244120752,0.8407680945348688,False,3,8.602325267042625,0.5350178805983417,"[[22.6, 35.4, 7.4], [9.200000000000001, 30.8, 13.8], [26.400000000000002, 28.8, 11.4]]","[0.935491412018155, 1.748523639942539, 1.559381396631955]",,uniform
sample_0647,3,deep,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6442895255817839,,w/o transport-aware footprint,0.7646997750476675,0.7227528457413824,0.8118157101919231,False,3,6.016643582596529,0.8802884699363134,"[[22.200000000000003, 22.8, 8.4], [14.8, 29.6, 6.4], [21.8, 28.8, 8.200000000000001]]","[1.4324841571949083, 1.3508713617240162, 1.2609992869451152]",,uniform
sample_0652,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5695901362020375,,w/o transport-aware footprint,0.6959057931387598,0.759993629559038,0.6417860264947605,False,3,5.095095681142798,0.49622137134572175,"[[27.200000000000003, 31.6, 12.600000000000001], [10.600000000000001, 27.0, 11.4], [14.8, 25.400000000000002, 9.0]]","[1.5982158403952211, 0.7930688560273718, 1.147439606772461]",,uniform
sample_0661,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4539023541690827,,w/o transport-aware footprint,0.6244167032267282,0.4539286749785712,1.0,True,1,,1.0,"[[25.8, 31.200000000000003, 14.4]]",[1.4036523072098757],,uniform
sample_0666,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.2799294532627866,,w/o transport-aware footprint,0.43743798919665,0.2799492027661351,1.0,True,1,,1.0,"[[17.400000000000002, 21.8, 6.2]]",[1.2040445337674472],,uniform
sample_0674,3,shallow,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5042837860097233,,w/o transport-aware footprint,0.7909977494374377,0.6869502899213715,0.9321899036336908,False,3,6.273754856543249,0.5425071374506174,"[[21.400000000000002, 34.0, 11.0], [8.4, 30.0, 5.2], [6.4, 28.0, 10.8]]","[1.467527607263417, 0.9443736138800551, 1.7407579526380301]",,uniform
sample_0676,3,medium,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.3635789207633009,,w/o transport-aware footprint,0.7578756570600842,0.6979368364828084,0.8290767766498818,False,3,3.969886648255841,0.37425660214784573,"[[26.6, 30.6, 7.800000000000001], [26.8, 32.800000000000004, 12.600000000000001], [24.400000000000002, 33.800000000000004, 9.600000000000001]]","[0.6186855223065352, 1.1362500714036514, 1.6531051656962639]",,uniform
sample_0681,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6610248784673807,,w/o transport-aware footprint,0.7857208687905792,0.7959666376199452,0.7757355171369271,False,3,7.932212806020775,0.4258952425413514,"[[19.0, 29.0, 11.8], [29.6, 28.8, 9.200000000000001], [23.6, 33.4, 6.800000000000001]]","[0.6531047831305085, 0.7076898115664684, 1.5334869185985252]",,uniform
sample_0712,2,shallow,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.1491929724325096,,w/o transport-aware footprint,0.4517912428132177,0.2993187312289946,0.9208924949291843,False,2,5.2306787322488075,0.5440330798483055,"[[21.6, 32.800000000000004, 7.2], [21.200000000000003, 35.6, 11.600000000000001]]","[0.8381645075978714, 1.5406498954651426]",,uniform
