sample_id,comparison,num_foci,delta_dice,delta_component_recall,delta_merge_count,ssq_dice,ablation_dice,ssq_merge_count,ablation_merge_count
sample_2166,w/o transport-aware footprint,3,-0.03381062618461739,0.0,0.0,0.6063379193075881,0.6401485454922055,1.0,1.0
sample_2167,w/o transport-aware footprint,1,0.0852828730364541,0.0,0.0,0.6864252596985232,0.6011423866620691,0.0,0.0
sample_2172,w/o transport-aware footprint,1,0.029447614095901242,0.0,0.0,0.843229497775052,0.8137818836791507,0.0,0.0
sample_2175,w/o transport-aware footprint,2,0.09214481488843607,0.0,0.0,0.7127637056376824,0.6206188907492464,1.0,1.0
sample_2196,w/o transport-aware footprint,3,0.17928897041712288,0.0,0.0,0.7485404797075694,0.5692515092904465,0.0,0.0
sample_2199,w/o transport-aware footprint,2,0.021000289845467868,0.0,0.0,0.8960907697825646,0.8750904799370968,0.0,0.0
sample_2202,w/o transport-aware footprint,2,-0.03965162599695182,0.0,0.0,0.5699635877241807,0.6096152137211325,0.0,0.0
sample_2207,w/o transport-aware footprint,2,0.10140779089550833,0.0,0.0,0.8040246970044569,0.7026169061089486,0.0,0.0
sample_2208,w/o transport-aware footprint,3,0.048710311177756926,0.0,-1.0,0.7050278937582173,0.6563175825804604,0.0,1.0
sample_2209,w/o transport-aware footprint,1,0.10204634125671364,0.0,0.0,0.7982766049118498,0.6962302636551362,0.0,0.0
sample_2225,w/o transport-aware footprint,3,-0.06896106288257664,0.0,0.0,0.7664466680860745,0.8354077309686512,0.0,0.0
sample_2234,w/o transport-aware footprint,2,0.06516509078261257,0.0,0.0,0.8814447672763166,0.816279676493704,0.0,0.0
sample_2259,w/o transport-aware footprint,2,-0.026038524791980766,0.0,0.0,0.8225701239400594,0.8486086487320401,0.0,0.0
sample_2263,w/o transport-aware footprint,2,0.012822358468661865,0.0,0.0,0.7142405263492666,0.7014181678806047,0.0,0.0
sample_2266,w/o transport-aware footprint,2,-0.0800923682630032,0.0,0.0,0.4392864818399746,0.5193788501029778,0.0,0.0
sample_2270,w/o transport-aware footprint,3,0.22119230521984684,0.0,0.0,0.6695101001127484,0.4483177948929015,1.0,1.0
sample_2271,w/o transport-aware footprint,3,-0.07361878047712256,0.0,0.0,0.6481515008872621,0.7217702813643847,1.0,1.0
sample_2281,w/o transport-aware footprint,2,-0.05950047548026427,0.0,0.0,0.6988539258068517,0.758354401287116,0.0,0.0
sample_2293,w/o transport-aware footprint,1,-0.004060829840745517,0.0,0.0,0.8907623968815652,0.8948232267223107,0.0,0.0
sample_2299,w/o transport-aware footprint,1,0.08168400285515709,0.0,0.0,0.626619110193705,0.5449351073385479,0.0,0.0
sample_2306,w/o transport-aware footprint,3,-0.009390642400738392,0.0,0.0,0.6145613132987461,0.6239519556994845,0.0,0.0
sample_2323,w/o transport-aware footprint,3,0.008991615124399166,0.0,0.0,0.806408794331581,0.7974171792071818,0.0,0.0
sample_2357,w/o transport-aware footprint,3,0.04212362643142398,0.0,0.0,0.8101265822785446,0.7680029558471206,0.0,0.0
sample_2361,w/o transport-aware footprint,2,0.02055795886190459,0.0,0.0,0.8591536587567179,0.8385956998948133,0.0,0.0
sample_2372,w/o transport-aware footprint,3,0.18931984426465231,0.0,0.0,0.6922159260366149,0.5028960817719625,0.0,0.0
sample_2375,w/o transport-aware footprint,2,0.0028818021932692783,0.0,0.0,0.764141061452617,0.7612592592593477,0.0,0.0
sample_2378,w/o transport-aware footprint,3,0.05118102463374463,0.33333333333333337,-1.0,0.7030488455655829,0.6518678209318383,0.0,1.0
sample_2385,w/o transport-aware footprint,2,0.03484621846651548,0.0,0.0,0.6763169164884999,0.6414706980219844,0.0,0.0
sample_2409,w/o transport-aware footprint,2,0.1726877065407409,0.0,0.0,0.6550558877049292,0.4823681811641883,0.0,0.0
sample_2413,w/o transport-aware footprint,3,-0.2269917226369399,0.33333333333333337,-1.0,0.3597507460069511,0.586742468643891,0.0,1.0
sample_2418,w/o transport-aware footprint,1,0.09106123580941183,0.0,0.0,0.7496407013512028,0.6585794655417909,0.0,0.0
sample_2435,w/o transport-aware footprint,1,0.006373605772691304,0.0,0.0,0.6165154128856097,0.6101418071129184,0.0,0.0
sample_2440,w/o transport-aware footprint,2,-0.16106786966155917,0.5,-1.0,0.5432615917957943,0.7043294614573534,0.0,1.0
sample_2442,w/o transport-aware footprint,3,0.1172971192442881,-0.33333333333333337,0.0,0.7404865246796505,0.6231894054353624,0.0,0.0
sample_2453,w/o transport-aware footprint,1,-0.014322197581509766,0.0,0.0,0.8322363609771594,0.8465585585586691,0.0,0.0
sample_2472,w/o transport-aware footprint,2,-0.16792495815629138,0.0,0.0,0.6242142983025176,0.792139256458809,0.0,0.0
sample_2477,w/o transport-aware footprint,2,0.0872150681151862,0.0,0.0,0.8355520969400975,0.7483370288249113,0.0,0.0
sample_2478,w/o transport-aware footprint,3,-0.2006639058786569,0.0,0.0,0.5674223971021275,0.7680863029807844,0.0,0.0
sample_2483,w/o transport-aware footprint,3,0.039167655743808094,0.0,0.0,0.837546376453169,0.7983787207093609,0.0,0.0
sample_2494,w/o transport-aware footprint,3,-0.1293362672442352,0.0,0.0,0.4656321774693487,0.5949684447135839,0.0,0.0
sample_2505,w/o transport-aware footprint,3,0.09003274499158886,0.6666666666666667,-1.0,0.7697365612058539,0.679703816214265,0.0,1.0
sample_2533,w/o transport-aware footprint,1,0.21961747869916448,0.0,0.0,0.902254388154145,0.6826369094549806,0.0,0.0
sample_2536,w/o transport-aware footprint,3,0.016348755473941434,-0.33333333333333337,0.0,0.7605348019856659,0.7441860465117245,0.0,0.0
sample_2584,w/o transport-aware footprint,1,0.039119944998485257,0.0,0.0,0.9218760336046028,0.8827560886061175,0.0,0.0
sample_2589,w/o transport-aware footprint,3,-0.04668912582469964,0.0,-1.0,0.6885159476321552,0.7352050734568548,0.0,1.0
sample_2600,w/o transport-aware footprint,1,-0.03976733084486206,0.0,0.0,0.7865809092239537,0.8263482400688158,0.0,0.0
sample_2603,w/o transport-aware footprint,1,0.022595792443008245,0.0,0.0,0.9133527909522468,0.8907569985092385,0.0,0.0
sample_2614,w/o transport-aware footprint,3,0.22024878451711533,0.0,0.0,0.6735505188705284,0.4533017343534131,0.0,0.0
sample_2643,w/o transport-aware footprint,1,-0.09769814595305415,0.0,0.0,0.8001862064027071,0.8978843523557613,0.0,0.0
sample_2650,w/o transport-aware footprint,3,0.225112649944319,0.33333333333333337,-1.0,0.6455583756347427,0.4204457256904237,0.0,1.0
sample_2655,w/o transport-aware footprint,1,0.11151832296868391,0.0,0.0,0.7684098185700805,0.6568914956013966,0.0,0.0
sample_2676,w/o transport-aware footprint,3,-0.052033725211603654,0.0,0.0,0.5610087902890535,0.6130425155006571,0.0,0.0
sample_2682,w/o transport-aware footprint,2,-0.09722014782656785,0.0,0.0,0.7564817738484523,0.8537019216750201,0.0,0.0
sample_2684,w/o transport-aware footprint,3,-0.07847613497043127,0.0,0.0,0.7566125968143517,0.8350887317847829,0.0,0.0
sample_2698,w/o transport-aware footprint,2,-0.010991243799487349,0.0,0.0,0.8296597781536217,0.840651021953109,0.0,0.0
sample_2702,w/o transport-aware footprint,2,-0.11086819956442617,0.0,0.0,0.5929111671365913,0.7037793667010175,0.0,0.0
sample_2711,w/o transport-aware footprint,3,0.01277486712315934,0.0,0.0,0.7299338682064755,0.7171590010833162,1.0,1.0
sample_2719,w/o transport-aware footprint,1,0.008134022340414493,0.0,0.0,0.8115928413735678,0.8034588190331533,0.0,0.0
sample_2741,w/o transport-aware footprint,3,0.07639966957427857,0.0,0.0,0.752044198895119,0.6756445293208404,1.0,1.0
sample_2745,w/o transport-aware footprint,2,-0.20157807944610673,0.0,0.0,0.6267529665591273,0.828331046005234,0.0,0.0
sample_2747,w/o transport-aware footprint,2,-0.05899194129352103,0.0,0.0,0.678625613565516,0.737617554859037,0.0,0.0
sample_2751,w/o transport-aware footprint,2,0.15157332653673183,0.0,0.0,0.8769248317555167,0.7253515052187849,0.0,0.0
sample_2759,w/o transport-aware footprint,1,0.02966146801926639,0.0,0.0,0.8776096321662004,0.847948164146934,0.0,0.0
sample_2769,w/o transport-aware footprint,3,-0.30823664616164953,0.0,0.0,0.3197943916658314,0.6280310378274809,1.0,1.0
sample_2771,w/o transport-aware footprint,1,0.018188703254161,0.0,0.0,0.9280145739009488,0.9098258706467878,0.0,0.0
sample_2784,w/o transport-aware footprint,1,0.18560335665123773,0.0,0.0,0.8526068208547113,0.6670034642034736,0.0,0.0
sample_2799,w/o transport-aware footprint,3,-0.0203684858253802,0.0,0.0,0.8000275824024962,0.8203960682278764,1.0,1.0
sample_2804,w/o transport-aware footprint,2,0.06640247900762697,0.0,0.0,0.8280279503106425,0.7616254713030155,0.0,0.0
sample_2833,w/o transport-aware footprint,3,0.09103082158765441,0.0,0.0,0.704732201763507,0.6137013801758526,1.0,1.0
sample_2844,w/o transport-aware footprint,2,-0.018102794077436646,0.0,0.0,0.8064255078094171,0.8245283018868538,0.0,0.0
sample_2850,w/o transport-aware footprint,3,0.014390926111081503,0.0,0.0,0.7967196419479011,0.7823287158368196,0.0,0.0
sample_2872,w/o transport-aware footprint,1,0.06720775347936847,0.0,0.0,0.801065834795736,0.7338580813163675,0.0,0.0
sample_2873,w/o transport-aware footprint,2,-0.0042808412464337975,-0.5,0.0,0.4363545484843082,0.440635389730742,0.0,0.0
sample_2874,w/o transport-aware footprint,1,0.12100332535503389,0.0,0.0,0.8035976822625586,0.6825943569075247,0.0,0.0
sample_2887,w/o transport-aware footprint,2,-0.1542109767195078,0.0,0.0,0.7080919568267249,0.8623029335462327,0.0,0.0
sample_2909,w/o transport-aware footprint,2,-0.0053213208582455485,0.0,0.0,0.6905644419016169,0.6958857627598625,0.0,0.0
sample_2932,w/o transport-aware footprint,2,0.021206587966195345,0.0,0.0,0.8627464888637173,0.841539900897522,0.0,0.0
sample_2934,w/o transport-aware footprint,1,0.14922041194138502,0.0,0.0,0.885221915135797,0.7360015031944119,0.0,0.0
sample_2936,w/o transport-aware footprint,1,0.04605941468578617,0.0,0.0,0.4152063583267114,0.3691469436409252,0.0,0.0
sample_2945,w/o transport-aware footprint,3,0.058909127153753404,0.0,0.0,0.787664679473182,0.7287555523194286,0.0,0.0
sample_2948,w/o transport-aware footprint,2,0.0461369084003872,0.0,0.0,0.8741418764302745,0.8280049680298873,0.0,0.0
sample_2951,w/o transport-aware footprint,1,0.028119260624859477,0.0,0.0,0.5847095671984733,0.5565903065736139,0.0,0.0
sample_2956,w/o transport-aware footprint,2,0.06548165195341449,0.0,0.0,0.731171777794239,0.6656901258408245,0.0,0.0
sample_2961,w/o transport-aware footprint,2,-0.022548091381459856,0.0,0.0,0.6009591367771001,0.62350722815856,1.0,1.0
sample_2977,w/o transport-aware footprint,1,0.11396867544330958,0.0,0.0,0.7965895249696732,0.6826208495263636,0.0,0.0
sample_2987,w/o transport-aware footprint,3,-0.08902186815073043,0.3333333333333333,-1.0,0.4368413240318859,0.5258631921826163,0.0,1.0
sample_2993,w/o transport-aware footprint,3,-0.035873723914923605,0.0,0.0,0.6373267372942375,0.6732004612091611,1.0,1.0
sample_0002,w/o query-canonical reliability,1,-0.00607514584190616,0.0,0.0,0.8898951616873112,0.8959703075292174,0.0,0.0
sample_0006,w/o query-canonical reliability,1,0.04614696968455978,0.0,0.0,0.916049030786833,0.8699020611022732,0.0,0.0
sample_0022,w/o query-canonical reliability,2,0.05742727098428113,0.0,0.0,0.6420919974797467,0.5846647264954655,0.0,0.0
sample_0032,w/o query-canonical reliability,1,0.00817454932346684,0.0,0.0,0.904883081155466,0.8967085318319992,0.0,0.0
sample_0038,w/o query-canonical reliability,2,0.011073982227161383,0.0,0.0,0.8499488551420844,0.838874872914923,0.0,0.0
sample_0079,w/o query-canonical reliability,2,0.01594261113388351,0.5,-1.0,0.6839412565793058,0.6679986454454223,0.0,1.0
sample_0096,w/o query-canonical reliability,2,0.06080482640047069,0.0,0.0,0.8356892457311796,0.774884419330709,0.0,0.0
sample_0100,w/o query-canonical reliability,2,-0.00897276696557131,0.0,0.0,0.4234596654674746,0.4324324324330459,0.0,0.0
sample_0108,w/o query-canonical reliability,1,-0.20989198574940338,0.0,0.0,0.634927901121747,0.8448198868711504,0.0,0.0
sample_0113,w/o query-canonical reliability,3,0.10891328260751965,0.0,0.0,0.6857579877636932,0.5768447051561736,0.0,0.0
sample_0122,w/o query-canonical reliability,3,0.03418894694203656,0.0,0.0,0.6915035762007029,0.6573146292586663,1.0,1.0
sample_0128,w/o query-canonical reliability,3,0.04860043038308437,0.0,0.0,0.8573063352300272,0.8087059048469428,0.0,0.0
sample_0130,w/o query-canonical reliability,2,0.03853106660617689,-0.5,0.0,0.9066380133715934,0.8681069467654166,0.0,0.0
sample_0158,w/o query-canonical reliability,1,0.024600217017813897,0.0,0.0,0.8821954484606214,0.8575952314428075,0.0,0.0
sample_0163,w/o query-canonical reliability,3,0.07668182297802328,0.0,0.0,0.7785094992183738,0.7018276762403505,0.0,0.0
sample_0180,w/o query-canonical reliability,1,0.07701948088637245,0.0,0.0,0.6212534059948729,0.5442339251085004,0.0,0.0
sample_0187,w/o query-canonical reliability,3,0.10627147889600363,0.0,0.0,0.8387824126268608,0.7325109337308572,0.0,0.0
sample_0189,w/o query-canonical reliability,3,0.06255615524055069,0.0,0.0,0.8265684715597327,0.764012316319182,0.0,0.0
sample_0192,w/o query-canonical reliability,3,0.04017572357210275,0.0,0.0,0.6262897730001313,0.5861140494280286,1.0,1.0
sample_0207,w/o query-canonical reliability,2,0.043925661517671966,0.0,0.0,0.7960532498042926,0.7521275882866206,0.0,0.0
sample_0234,w/o query-canonical reliability,3,0.07718401166814626,0.0,0.0,0.6218870296175576,0.5447030179494113,0.0,0.0
sample_0240,w/o query-canonical reliability,2,0.00982026959001836,0.0,0.0,0.8426555531184314,0.8328352835284131,0.0,0.0
sample_0248,w/o query-canonical reliability,3,0.06156863456916584,0.0,0.0,0.8549960797979234,0.7934274452287575,0.0,0.0
sample_0260,w/o query-canonical reliability,3,-0.18047224325602385,0.0,0.0,0.4978645515561331,0.6783367948121569,0.0,0.0
sample_0276,w/o query-canonical reliability,2,0.02241264359041295,0.0,0.0,0.8045966184713397,0.7821839748809267,0.0,0.0
sample_0280,w/o query-canonical reliability,1,0.18966220039668458,0.0,0.0,0.4000562271585605,0.2103940267618759,0.0,0.0
sample_0290,w/o query-canonical reliability,3,0.005089323778891153,0.0,0.0,0.6179762227473113,0.6128868989684202,0.0,0.0
sample_0297,w/o query-canonical reliability,1,-0.05753661036525792,0.0,0.0,0.7465009023462015,0.8040375127114594,0.0,0.0
sample_0300,w/o query-canonical reliability,3,0.03348298834928354,0.0,0.0,0.6764667163984043,0.6429837280491207,0.0,0.0
sample_0308,w/o query-canonical reliability,2,0.04620413814467261,0.0,0.0,0.8487514049749065,0.8025472668302339,0.0,0.0
sample_0322,w/o query-canonical reliability,2,0.09956577248292275,0.0,0.0,0.7474959672882366,0.6479301948053139,1.0,1.0
sample_0328,w/o query-canonical reliability,1,0.03072171809028368,0.0,0.0,0.886400197995368,0.8556784799050843,0.0,0.0
sample_0335,w/o query-canonical reliability,1,-0.08890033765433647,0.0,0.0,0.7674376905148221,0.8563380281691586,0.0,0.0
sample_0347,w/o query-canonical reliability,2,-0.16839652015810053,0.0,-1.0,0.4745248685812024,0.6429213887393029,0.0,1.0
sample_0350,w/o query-canonical reliability,3,0.0221303174475862,0.0,0.0,0.5609278269731518,0.5387975095255656,0.0,0.0
sample_0378,w/o query-canonical reliability,2,0.0533047952752832,0.0,0.0,0.7811087538051005,0.7278039585298173,0.0,0.0
sample_0382,w/o query-canonical reliability,2,0.010157549476271677,0.0,0.0,0.7159985683610272,0.7058410188847555,0.0,0.0
sample_0386,w/o query-canonical reliability,3,0.013446979668521264,0.0,0.0,0.6096795095451281,0.5962325298766068,1.0,1.0
sample_0396,w/o query-canonical reliability,3,-0.04117768435596769,0.0,0.0,0.6443109632255978,0.6854886475815655,0.0,0.0
sample_0397,w/o query-canonical reliability,3,-0.14226852980541638,0.0,0.0,0.6243704993647929,0.7666390291702093,1.0,1.0
sample_0401,w/o query-canonical reliability,3,0.01523421212994791,0.0,0.0,0.6808043875686854,0.6655701754387375,0.0,0.0
sample_0409,w/o query-canonical reliability,2,0.16141910754272926,0.0,0.0,0.6902909447533898,0.5288718372106606,0.0,0.0
sample_0418,w/o query-canonical reliability,3,0.10264937196500284,0.0,0.0,0.5280833815870217,0.4254340096220189,0.0,0.0
sample_0436,w/o query-canonical reliability,2,0.06864808891293539,0.0,0.0,0.4684916963680378,0.3998436074551024,0.0,0.0
sample_0438,w/o query-canonical reliability,2,-0.060064358906852244,0.5,-1.0,0.6175514626221441,0.6776158215289964,0.0,1.0
sample_0447,w/o query-canonical reliability,1,0.025980768635832874,0.0,0.0,0.9098688494094412,0.8838880807736084,0.0,0.0
sample_0449,w/o query-canonical reliability,2,-0.008161826280456141,0.0,0.0,0.7809661781914632,0.7891280044719193,0.0,0.0
sample_0456,w/o query-canonical reliability,3,-0.0004071103266000131,0.0,0.0,0.644314338703355,0.644721449029955,1.0,1.0
sample_0458,w/o query-canonical reliability,1,0.04499951028185023,0.0,0.0,0.8835725677832034,0.8385730575013531,0.0,0.0
sample_0469,w/o query-canonical reliability,3,0.05128532390391127,-0.33333333333333337,1.0,0.692207190121089,0.6409218662171777,1.0,0.0
sample_0472,w/o query-canonical reliability,1,-0.022143422762071374,0.0,0.0,0.8790746582545198,0.9012180810165912,0.0,0.0
sample_0473,w/o query-canonical reliability,3,0.04033459371341763,0.0,0.0,0.7592015968064834,0.7188670030930657,0.0,0.0
sample_0511,w/o query-canonical reliability,2,-0.023494977510473247,0.0,0.0,0.7933257032710118,0.8168206807814851,0.0,0.0
sample_0521,w/o query-canonical reliability,3,0.039486262138032524,0.0,0.0,0.8116117608686401,0.7721254987306075,0.0,0.0
sample_0525,w/o query-canonical reliability,3,0.035047446072195454,-0.33333333333333337,0.0,0.5552012514291829,0.5201538053569874,0.0,0.0
sample_0535,w/o query-canonical reliability,2,-0.0033363765235878695,0.0,0.0,0.8250636857914813,0.8284000623150691,0.0,0.0
sample_0536,w/o query-canonical reliability,2,0.017498177990376895,0.0,0.0,0.756917331522868,0.7394191535324911,0.0,0.0
sample_0541,w/o query-canonical reliability,1,0.053660881642259906,0.0,0.0,0.8667374312459069,0.813076549603647,0.0,0.0
sample_0566,w/o query-canonical reliability,3,0.06802718405128494,0.3333333333333333,0.0,0.6029715229056062,0.5349443388543212,1.0,1.0
sample_0585,w/o query-canonical reliability,2,-0.20933013654013488,0.0,0.0,0.5194493006995633,0.7287794372396982,0.0,0.0
sample_0603,w/o query-canonical reliability,1,0.07878100894949269,0.0,0.0,0.8829140336235347,0.804133024674042,0.0,0.0
sample_0610,w/o query-canonical reliability,2,0.1328283439326179,0.0,0.0,0.7649038156309029,0.632075471698285,1.0,1.0
sample_0626,w/o query-canonical reliability,3,-0.0045452800000281846,0.0,0.0,0.5015924323812798,0.506137712381308,0.0,0.0
sample_0633,w/o query-canonical reliability,2,0.08581369092869318,0.0,0.0,0.730434782608985,0.6446210916802918,0.0,0.0
sample_0646,w/o query-canonical reliability,3,0.06360364119072226,-0.33333333333333337,0.0,0.8454703587044119,0.7818667175136896,0.0,0.0
sample_0647,w/o query-canonical reliability,3,0.03758220096739262,0.0,0.0,0.8446249033256594,0.8070427023582668,0.0,0.0
sample_0652,w/o query-canonical reliability,3,-0.021696769107011793,0.0,0.0,0.6688382988069436,0.6905350679139554,1.0,1.0
sample_0661,w/o query-canonical reliability,1,0.16054632035145344,0.0,0.0,0.8927929008275016,0.7322465804760482,0.0,0.0
sample_0666,w/o query-canonical reliability,1,0.2769076356602508,0.0,0.0,0.7555277430123534,0.4786201073521026,0.0,0.0
sample_0674,w/o query-canonical reliability,3,0.11424072145431652,0.0,0.0,0.8649062725307025,0.750665551076386,0.0,0.0
sample_0676,w/o query-canonical reliability,3,0.008875760177709413,0.0,0.0,0.7789734311019051,0.7700976709241957,1.0,1.0
sample_0681,w/o query-canonical reliability,3,0.07128274112276067,0.0,0.0,0.8159262467516966,0.7446435056289359,0.0,0.0
sample_0712,w/o query-canonical reliability,2,0.19720888714483487,0.5,-1.0,0.7030965391623974,0.5058876520175626,0.0,1.0
sample_0751,w/o query-canonical reliability,3,0.037304165202619366,0.0,0.0,0.842734029456057,0.8054298642534377,0.0,0.0
sample_0761,w/o query-canonical reliability,1,0.07309140953204207,0.0,0.0,0.9012820512821303,0.8281906417500883,0.0,0.0
sample_0777,w/o query-canonical reliability,2,0.03482683400246411,0.0,0.0,0.8869154129940383,0.8520885789915742,0.0,0.0
sample_0778,w/o query-canonical reliability,1,-0.018691366068826376,0.0,0.0,0.7534221439319779,0.7721135100008043,0.0,0.0
sample_0791,w/o query-canonical reliability,1,0.084006580160078,0.0,0.0,0.915706806282796,0.831700226122718,0.0,0.0
sample_0796,w/o query-canonical reliability,1,0.0827283227796809,0.0,0.0,0.9317979299472672,0.8490696071675863,0.0,0.0
sample_0807,w/o query-canonical reliability,1,0.1672836647052135,0.0,0.0,0.8778138026865421,0.7105301379813286,0.0,0.0
sample_0817,w/o query-canonical reliability,1,0.15501681950043733,0.0,0.0,0.8280095202307053,0.672992700730268,0.0,0.0
sample_0823,w/o query-canonical reliability,1,-0.06705308085007355,0.0,0.0,0.5890236958523108,0.6560767767023844,0.0,0.0
sample_0858,w/o query-canonical reliability,3,0.06666736111311766,0.0,0.0,0.7757074243389342,0.7090400632258166,0.0,0.0
sample_0860,w/o query-canonical reliability,3,-0.04669691030921219,-0.33333333333333337,0.0,0.7726483585859483,0.8193452688951605,0.0,0.0
sample_0867,w/o query-canonical reliability,3,0.02672726471043474,0.0,0.0,0.6515234847652482,0.6247962200548135,0.0,0.0
sample_0870,w/o query-canonical reliability,3,0.034150392104798255,0.0,0.0,0.5322898116039309,0.4981394194991326,1.0,1.0
sample_0875,w/o query-canonical reliability,3,-0.01718259504956654,0.0,0.0,0.7743372688796089,0.7915198639291754,0.0,0.0
sample_0881,w/o query-canonical reliability,3,-0.036018831482266145,0.0,0.0,0.7134787857882646,0.7494976172705308,0.0,0.0
sample_0895,w/o query-canonical reliability,2,-0.11252263175343413,0.0,0.0,0.7011385199242562,0.8136611516776904,0.0,0.0
sample_0911,w/o query-canonical reliability,2,-0.1649428238216578,0.0,0.0,0.4790990944239656,0.6440419182456234,0.0,0.0
sample_0913,w/o query-canonical reliability,2,0.16490948971692448,0.0,0.0,0.6557690774263171,0.4908595877093926,0.0,0.0
sample_0914,w/o query-canonical reliability,1,-0.14127943350461497,0.0,0.0,0.4807044807048169,0.6219839142094319,0.0,0.0
sample_0920,w/o query-canonical reliability,1,0.04654951746346203,0.0,0.0,0.7307141241235724,0.6841646066601104,0.0,0.0
sample_0932,w/o query-canonical reliability,1,-0.020028994016707602,0.0,0.0,0.3771959459464719,0.3972249399631795,0.0,0.0
sample_0942,w/o query-canonical reliability,2,-0.037991539534206975,0.0,0.0,0.7386274680353669,0.7766190075695739,0.0,0.0
sample_0953,w/o query-canonical reliability,1,0.04449255156588605,0.0,0.0,0.9014998183611236,0.8570072667952375,0.0,0.0
sample_0960,w/o query-canonical reliability,1,0.07792822908181951,0.0,0.0,0.9455816275587072,0.8676533984768877,0.0,0.0
sample_0974,w/o query-canonical reliability,2,0.1387426092312749,0.0,0.0,0.8090008613266483,0.6702582520953734,0.0,0.0
sample_0977,w/o query-canonical reliability,3,-0.028140120262823753,-0.33333333333333337,0.0,0.6303853064485405,0.6585254267113643,0.0,0.0
sample_0979,w/o query-canonical reliability,1,3.953188403849062e-05,0.0,0.0,0.8319367588934135,0.831897227009375,0.0,0.0
sample_1000,w/o query-canonical reliability,3,0.13229630255414437,0.0,-1.0,0.7908607863975606,0.6585644838434163,0.0,1.0
sample_1002,w/o query-canonical reliability,2,-0.10470480556694839,0.0,0.0,0.6305578621576091,0.7352626677245575,0.0,0.0
sample_1003,w/o query-canonical reliability,3,0.023474779704736548,-0.33333333333333337,1.0,0.7780484423583907,0.7545736626536541,1.0,0.0
sample_1015,w/o query-canonical reliability,3,-0.011343284299513812,0.0,1.0,0.8223303076304029,0.8336735919299167,1.0,0.0
sample_1018,w/o query-canonical reliability,1,0.05690013815287287,0.0,0.0,0.8583881327421178,0.8014879945892449,0.0,0.0
sample_1028,w/o query-canonical reliability,2,-0.015808068238010287,0.0,0.0,0.7154992158914562,0.7313072841294664,0.0,0.0
sample_1068,w/o query-canonical reliability,3,-0.2647649498919168,0.0,0.0,0.5916679833572488,0.8564329332491656,0.0,0.0
sample_1069,w/o query-canonical reliability,3,-0.09804784606243444,0.0,0.0,0.5525016044871076,0.650549450549542,0.0,0.0
sample_1072,w/o query-canonical reliability,3,-0.06206772116679904,0.0,0.0,0.5440317972924507,0.6060995184592497,1.0,1.0
sample_1078,w/o query-canonical reliability,2,0.009173345636220964,0.0,0.0,0.7659908231696279,0.7568174775334069,0.0,0.0
sample_1081,w/o query-canonical reliability,2,-0.01777878305901981,0.0,0.0,0.723182894453712,0.7409616775127318,0.0,0.0
sample_1085,w/o query-canonical reliability,2,0.02400324916149943,0.0,0.0,0.8819432041436324,0.8579399549821329,0.0,0.0
sample_1086,w/o query-canonical reliability,2,0.017630854587729727,0.0,0.0,0.8466593647317738,0.8290285101440441,0.0,0.0
sample_1092,w/o query-canonical reliability,3,0.027539343631507784,0.0,0.0,0.6406148234989186,0.6130754798674108,0.0,0.0
sample_1093,w/o query-canonical reliability,2,0.049339792460739496,0.0,0.0,0.9117365625103404,0.8623967700496009,0.0,0.0
sample_1096,w/o query-canonical reliability,2,0.06807010153516146,0.0,0.0,0.7113241113895685,0.6432540098544071,0.0,0.0
sample_1112,w/o query-canonical reliability,3,0.14470457139180148,0.0,0.0,0.7184685793023382,0.5737640079105367,0.0,0.0
sample_1126,w/o query-canonical reliability,1,0.1110500427175779,0.0,0.0,0.7566737084696017,0.6456236657520238,0.0,0.0
sample_1133,w/o query-canonical reliability,1,0.053465639024718015,0.0,0.0,0.899694306457872,0.846228667433154,0.0,0.0
sample_1135,w/o query-canonical reliability,3,0.14465895362879577,0.0,0.0,0.7228608774341513,0.5782019238053555,0.0,0.0
sample_1139,w/o query-canonical reliability,1,-0.004757493488339426,0.0,0.0,0.5655764783617727,0.5703339718501121,0.0,0.0
sample_1167,w/o query-canonical reliability,2,0.09176622403890744,0.0,0.0,0.8927238805970705,0.8009576565581631,0.0,0.0
sample_1175,w/o query-canonical reliability,1,0.051418652230061146,0.0,0.0,0.8828410814670449,0.8314224292369837,0.0,0.0
sample_1185,w/o query-canonical reliability,2,-0.1267671860530939,0.0,0.0,0.518623457883526,0.6453906439366199,0.0,0.0
sample_1211,w/o query-canonical reliability,1,0.2020892850338588,0.0,0.0,0.8792678074016083,0.6771785223677494,0.0,0.0
sample_1215,w/o query-canonical reliability,2,0.07082031881024897,0.0,0.0,0.8664596273292349,0.7956393085189859,0.0,0.0
sample_1230,w/o query-canonical reliability,3,0.029846996757921462,0.0,0.0,0.6358375582528623,0.6059905614949408,0.0,0.0
sample_1244,w/o query-canonical reliability,1,0.0232496515877727,0.0,0.0,0.8827186781365448,0.8594690265487721,0.0,0.0
sample_1259,w/o query-canonical reliability,2,0.028385408682919167,0.0,0.0,0.6933345737012451,0.6649491650183259,0.0,0.0
sample_1262,w/o query-canonical reliability,1,0.0198521366995994,0.0,0.0,0.7708315269229421,0.7509793902233427,0.0,0.0
sample_1266,w/o query-canonical reliability,2,0.18028509890690458,0.0,0.0,0.6041372825580581,0.4238521836511535,0.0,0.0
sample_1276,w/o query-canonical reliability,1,0.12464506327971059,0.0,0.0,0.9100893997446868,0.7854443364649762,0.0,0.0
