sample_id,num_foci,depth_tier,source_type,shape_set,shape_class,has_sphere,has_ellipsoid,has_irregular,dice,iou,precision,recall,nrmse,psnr,ssim,cle,ple,cnr,flops_g,volume_error,assd,hd95,inference_time_ms,peak_gpu_memory_mb,pred_positive_count,gt_positive_count,method
sample_1432,2,medium,uniform,sphere,sphere,1,0,0,0.8770909090910368,0.7810880829019595,0.906377496242417,0.8496376811597229,0.0159460436552763,35.946940539393175,0.997897418587928,0.3851838316202629,3.852272056851645,2.5061549088092705,,0.0626006441223832,0.2317455401506026,1.8,3321.486911001557,3734.6015625,4657,4968,SSQ-FMT
sample_1438,1,deep,uniform,irregular,irregular,0,0,1,0.6795752654600887,0.5146641438055124,0.8954732510296669,0.5475591343757042,0.0146532524377107,36.68131898396954,0.998356064143592,0.267564731543188,2.340939982143925,1.2933256173426324,,0.3885254151987921,0.2419806190862519,0.7211102550927979,3315.3055919974577,3734.9765625,1215,1987,SSQ-FMT
sample_1455,2,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.7426735021808315,0.5906767283352053,0.6643394934978342,0.8419500346982635,0.0369620099663734,28.6448880819579,0.9920475163592972,0.2574536291032262,7.172168430816443,2.634096250237968,,0.2673490631505898,0.3396325162822081,0.938083151964686,3355.749136993836,3735.3515625,14610,11528,SSQ-FMT
sample_1470,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7205480764624825,0.5631693252454268,0.9278223318939371,0.5889724310778552,0.0393174141645431,28.108301108355825,0.9875805924952766,0.4963635678673471,3.929376540877701,1.3634585413749654,,0.3652098997493734,0.4263053453632183,1.3114877048604,3322.182830001111,3734.1640625,16210,25536,SSQ-FMT
sample_1482,3,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.7244854100006092,0.56799460835737,0.6916833850084882,0.7605534944352145,0.0319721773266792,29.904556223895263,0.9904947438578268,1.1674965844067808,14.112405889854502,1.9683537715118384,,0.0995688358568133,0.3830989444754729,2.0059850745345105,3395.492486997682,3735.1015625,10966,9973,SSQ-FMT
sample_1486,2,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.914133983996586,0.8418478620052595,0.9613584905660668,0.871331828442526,0.0178805384784936,34.95238810282065,0.9957985443953068,0.1030071221559486,3.88329756778952,2.914554471228692,,0.0936452561734728,0.0955500248039442,0.282842712474619,3354.5404090036754,3734.6015625,13250,14619,SSQ-FMT
sample_1513,3,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.6401307130215403,0.4707295908153856,0.7051294870515896,0.5861037234045993,0.031198650598526,30.11728341053448,0.9905077140436628,1.24820203780274,16.943435306926396,1.3441228127020808,,0.1687998670212765,0.3845607181179556,1.0,3267.4315280019077,3734.9765625,10001,12032,SSQ-FMT
sample_1516,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7029716528964701,0.5419863447599479,0.9009009009010168,0.5763473053895386,0.0374582111835479,28.52905880874568,0.9913087196865328,1.7758445950765165,4.142463035441596,1.286855016673359,,0.3602544910179641,0.5331340739803924,2.891366458960192,3213.6229220050154,3735.3515625,8547,13360,SSQ-FMT
sample_1529,2,medium,uniform,ellipsoid,ellipsoid,0,1,0,0.7897314642797535,0.6525258163552038,0.7576641389592601,0.8246331828443675,0.0324266403913497,29.78196068171432,0.991723452359491,0.6686420137055071,3.88329756778952,2.4944050235121398,,0.0883888261851015,0.2711929224366824,0.8246211251235323,3270.8873849987867,3734.1640625,15429,14176,SSQ-FMT
sample_1566,3,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.4247787610623157,0.2696629213489092,0.3469516027662403,0.5476190476197956,0.0453509762883186,26.868266601502576,0.991442415386512,1.2601764315649693,2.7202941017470885,1.176314622571534,,0.5783730158730159,0.6168805537307388,1.8439088914585773,3313.8654739959748,3735.1015625,9546,6048,SSQ-FMT
sample_1572,2,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.7028679752952346,0.5418630963609825,0.9007836990597168,0.5762558909058695,0.024690356105566,32.14945260170393,0.9939508655370568,1.6379114179606382,23.60169485439552,1.2955716573198357,,0.3602727363882482,0.3550948930740462,0.7211102550927979,3247.467371998937,3734.6015625,6380,9973,SSQ-FMT
sample_1599,3,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.6071906001550643,0.4359466558906486,0.5397123202007008,0.6939530395630525,0.0304301753640174,30.33391091305223,0.9919418656058888,3.962224477553736,8.478207357690659,1.6190944109429417,,0.2857832100353811,0.3993189931837773,0.894427190999916,3407.42409700033,3734.9765625,7995,6218,SSQ-FMT
sample_1620,2,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.6164908351508125,0.4455993865558101,0.9476354412032114,0.4568483577922284,0.0318547077476978,29.9365277269912,0.992216504670058,1.1370404417908049,1.5748015748023625,1.083481909226278,,0.5179070580013976,0.4329873225460641,1.019803902718557,3446.439799001382,3735.3515625,5519,11448,SSQ-FMT
sample_1634,1,medium,uniform,irregular,irregular,0,0,1,0.7073430982639369,0.5472009605289702,0.5472009605289702,1.0,0.0252459086477756,31.956179898692028,0.9957409358253032,0.1911456635308701,1.562049935181331,37.909266788021526,,0.8274821722435546,0.3264387124713746,0.6000000000000001,3398.1523160036886,3734.1640625,6663,3646,SSQ-FMT
sample_1635,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7224104549855632,0.5654480015156443,0.6613859192379874,0.7958408318337694,0.0415435470640659,27.629928435080828,0.9886174520572718,1.863969601913129,2.244994432064365,2.1877221129967306,,0.2032926747983736,0.390313484188383,0.8485281374238571,3334.388568000577,3735.1015625,18053,15003,SSQ-FMT
sample_1642,2,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.839706190975933,0.7237013456809986,0.9097771714416464,0.7796570537803744,0.0265160258859395,31.52983122033063,0.9934262813190012,0.3365856235084858,4.019950248448357,2.202648755009581,,0.1430241621200312,0.2228254526923713,0.632455532033676,3327.158052001323,3734.6015625,10995,12830,SSQ-FMT
sample_1643,3,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.813613368082228,0.6857910787203775,0.7905618780910502,0.8380495199596778,0.034739002585411,29.183653459498263,0.991881713274938,0.7334229163564919,10.827742146911334,2.3985918318848256,,0.0600682162708438,0.2955367767071835,1.28062484748657,3310.454641999968,3734.9765625,16783,15832,SSQ-FMT
sample_1683,1,medium,uniform,ellipsoid,ellipsoid,0,1,0,0.8140735958685021,0.6864452912362794,0.6990022172954564,0.9744976816074844,0.0190049763768911,34.422652968950146,0.997301806058544,0.2914849121617209,2.785677655436824,7.079138507788931,,0.3941267387944359,0.192072249014153,0.5674011537017669,3285.58353700646,3735.3515625,5412,3882,SSQ-FMT
sample_1686,2,deep,uniform,ellipsoid,ellipsoid,0,1,0,0.8256194914863986,0.7030255402752825,0.8662728769246961,0.7886107193231765,0.0271544959396123,31.32316522461788,0.9939946753952764,1.9357621792026432,1.939071942966532,2.143773492463357,,0.0896509167842031,0.1943993628966746,0.5656854249492381,3336.3214720011456,3734.1640625,10327,11344,SSQ-FMT
sample_1688,3,deep,uniform,ellipsoid+irregular+sphere,mixed_three_shape,1,1,1,0.5941575629243014,0.4226345337536473,0.9271553018925696,0.4371503434604935,0.0301949139684438,30.40132456780484,0.9911962594733984,2.4401800455519878,2.1633307652783937,1.289800392960216,,0.5285036470504921,0.4364603648881772,1.0392304845413265,3329.367048005224,3735.1015625,6658,14121,SSQ-FMT
sample_1697,2,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.6319079603646792,0.4618899475019813,0.4786901763229433,0.929381846635506,0.0310653038322925,30.15448773539731,0.99249882580141,0.7971279719349726,1.2806248474865698,4.518425169058723,,0.9415101721439748,0.4160135089758239,0.8246211251235323,3331.4447320008185,3734.6015625,9925,5112,SSQ-FMT
sample_1717,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7505705086124135,0.6007305844677738,0.8546917271822194,0.669063144401901,0.0321527495980262,29.85563800937918,0.989423660964418,2.045864221954626,19.42060761150382,1.6048022572595455,,0.2171877612439391,0.960756891859874,9.17605579756357,3351.445952001086,3734.9765625,14046,17943,SSQ-FMT
sample_1718,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.6830859267840147,0.5187019720398488,0.7541391842779956,0.6242687614911002,0.0370694361627101,28.619680559937212,0.9881615545349582,1.0542613161634666,10.009995004993758,1.4108466167815763,,0.1722101509833417,0.4128752201070015,1.2328828005937953,3332.778865995351,3735.3515625,14858,17949,SSQ-FMT
sample_1729,2,deep,uniform,ellipsoid,ellipsoid,0,1,0,0.8125925348711817,0.6843417771365214,0.8015372790164466,0.8239570164351707,0.0192435663193464,34.31428912147939,0.9956457298338822,2.3291835955102065,21.18490028298458,2.3914567500344304,,0.0279709228824273,0.1759325973501897,0.6000000000000001,3338.546453996969,3734.1640625,6505,6328,SSQ-FMT
sample_1731,2,shallow,uniform,sphere,sphere,1,0,0,0.6397989949752363,0.4703709176895664,0.6678556441467313,0.6140046296303742,0.019772907719016,34.07858852832449,0.9944712336522822,0.6780270024849215,8.376156636548771,1.5282471985769497,,0.0806327160493827,0.366896887791276,0.916515138991168,3383.050219999859,3735.1015625,4766,5184,SSQ-FMT
sample_1734,2,deep,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7218463987267323,0.5647571606478426,0.6011798236895333,0.903116598626005,0.03507811576128,29.09927498464842,0.9903650664466532,0.6964778069223211,8.685620300243386,3.253795028638968,,0.5022403664243752,0.3781292426492268,0.8246211251235323,3338.1148650005343,3734.6015625,15087,10043,SSQ-FMT
sample_1741,3,deep,uniform,irregular,irregular,0,0,1,0.7357682804511742,0.5819884670461001,0.8919335705813215,0.626139817629335,0.0365021117031574,28.75364025592628,0.9859708818987002,0.9960166921865404,21.36726468221892,1.5692588314763165,,0.2979972519465378,0.3441005509185899,1.077032961426901,3310.986894000962,3734.9765625,16860,24017,SSQ-FMT
sample_1760,3,shallow,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.6983085846164107,0.5364624644242353,0.986021782008416,0.5405735778093368,0.0398800149559974,27.984894408937446,0.988192811950742,1.3455140166217383,15.698407562552326,1.2865097067129765,,0.4517630465444288,0.3811816654781497,1.019803902718557,3280.0261750016944,3735.3515625,11661,21270,SSQ-FMT
sample_1765,1,medium,uniform,ellipsoid,ellipsoid,0,1,0,0.7472223546803933,0.5964524969552402,1.0,0.5964524969552402,0.0346501246094703,29.20590417703493,0.9933309512716576,0.1278275056205398,2.009975124224178,1.3399662794373648,,0.403547503045067,0.3711269499051808,0.6000000000000001,3285.5861719945096,3734.1640625,7835,13136,SSQ-FMT
sample_1787,2,deep,uniform,sphere,sphere,1,0,0,0.8578425915619972,0.7510721247568205,0.942745289943864,0.7869689542488011,0.0141141135245561,37.006927711960685,0.9977309389953468,1.5884357419931587,1.077032961426901,2.318790734045153,,0.1652369281045751,0.1359427053775329,0.609736659610094,3313.484302998404,3735.1015625,4087,4896,SSQ-FMT
sample_1809,1,medium,uniform,ellipsoid,ellipsoid,0,1,0,0.8628868961528328,0.7588399898247788,0.9530351437700432,0.7883192389009139,0.0196202136576175,34.145925947325175,0.9969865386519888,0.0523729081022478,2.863564212655271,2.219301688265693,,0.1728329809725158,0.1617656439431745,0.447213595499958,3267.7908670011675,3734.6015625,6260,7568,SSQ-FMT
sample_1811,2,shallow,uniform,sphere,sphere,1,0,0,0.6946306582393573,0.5321334246311922,0.5763322385850446,0.874035989717426,0.0302427522838115,30.38757371958864,0.9932727853631892,0.5301812209824962,1.661324772583615,3.0131027524275176,,0.5165488431876607,0.3497930796215866,0.916515138991168,3271.429631000501,3734.9765625,9439,6224,SSQ-FMT
sample_1812,1,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.7067382469521315,0.5464773432654046,1.0,0.5464773432654046,0.0362298116087913,28.8186787583738,0.9932816230343524,0.1592373688540728,2.56124969497314,1.230333977764703,,0.4535226567349472,0.4358256036945703,0.894427190999916,3329.06660700246,3735.3515625,7043,12888,SSQ-FMT
sample_1815,3,medium,uniform,ellipsoid+irregular+sphere,mixed_three_shape,1,1,1,0.3635838388843367,0.2221829920310591,0.2226096624220625,0.991447220346632,0.0465452931821346,26.64248501434693,0.984407234473514,0.6141786673069063,15.860643114325471,9.056404550302991,,3.453747467927076,0.8195886763866594,1.456021977856104,3329.300620003778,3734.1640625,19788,4443,SSQ-FMT
sample_1826,2,shallow,uniform,sphere,sphere,1,0,0,0.8067408156388226,0.6760817986671832,0.9696969696970188,0.690674053555297,0.0180817935615777,34.855169977558226,0.9961820169584932,1.9489223573372736,2.8495613697550017,1.8973871519855936,,0.2877423822714681,0.1958334981405831,0.447213595499958,3434.207776997937,3735.1015625,6171,8664,SSQ-FMT
sample_1837,2,shallow,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.8899109217661261,0.801657217619013,0.8707721459025384,0.9099099099099992,0.0271945875138044,31.3103505329034,0.9943417446305308,1.839938030682726,17.863930138690087,3.1708022711851096,,0.0449460449460449,0.1166097465648567,0.4,3435.126927004603,3734.6015625,10555,10101,SSQ-FMT
sample_1839,1,deep,uniform,irregular,irregular,0,0,1,0.9044998777207724,0.8256501841725352,0.8810147689377309,0.9292713567840084,0.0176262706518173,35.07679060488168,0.9972029184677372,0.2122841824101557,1.456021977856104,4.056865752296485,,0.0547738693467336,0.1114473707666924,0.282842712474619,3323.10337000672,3734.9765625,8396,7960,SSQ-FMT
sample_1843,1,medium,uniform,ellipsoid,ellipsoid,0,1,0,0.8803380382991276,0.7862534125585575,0.8566929133860776,0.9053254437871572,0.0160456951707601,35.892829570988525,0.997610952945582,0.2138971978722093,2.863564212655271,3.4284276413604853,,0.0567677514792899,0.1233959664625166,0.3464101615137755,3401.079467999807,3735.3515625,5715,5408,SSQ-FMT
sample_1858,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.8391677085194144,0.7229017616740815,0.7996766232661903,0.8827618600282373,0.0340841263532638,29.348957017606292,0.9864687839624864,0.508949665555485,11.242775458044155,2.9749665994566823,,0.103898543917332,0.1938493818515657,0.5656854249492381,3359.2051259984146,3734.1640625,23502,21290,SSQ-FMT
sample_1863,2,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.6938194753226378,0.5311819172119674,0.5594435680488177,0.9131554307118138,0.0251814983785152,31.978368878139957,0.9946143920874776,0.5963538922631759,2.513961017995307,3.6374069487839087,,0.6322565543071161,0.2998025322432148,0.7483314773547883,3328.425031999359,3735.1015625,6973,4272,SSQ-FMT
sample_1865,2,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.9138609532138516,0.8413848631241096,0.8763436761455544,0.9547342192691406,0.0201786309480667,33.90216606226105,0.9950431695518248,1.1843263366005423,3.1874754901018454,5.061777520219351,,0.0894518272425249,0.0905675464364289,0.282842712474619,3350.210616001277,3734.6015625,13117,12040,SSQ-FMT
sample_1869,3,deep,uniform,ellipsoid+irregular+sphere,mixed_three_shape,1,1,1,0.784237826120672,0.6450585838004563,0.7095825161110911,0.8764492126666226,0.0414268001914024,27.65437187533869,0.9902462750848224,0.8983875599963307,3.111269837220809,2.8750041902451917,,0.2351617926976985,0.3101484078032699,1.077032961426901,3346.5099389941315,3734.9765625,21414,17337,SSQ-FMT
sample_1881,2,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.4704310056803621,0.3075578855402932,0.3075578855402932,1.0,0.0351440608501434,29.08296134419629,0.9924332859246736,0.3641262057688678,15.989996873045348,12.466260143198069,,2.2514204545454546,0.58794094803319,1.0,3375.9337730007246,3735.3515625,9156,2816,SSQ-FMT
sample_1885,3,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.4577610734485027,0.2968159249308537,0.9770580296896432,0.2988990825691289,0.0485940054059028,26.268345532291704,0.9854475092683488,1.3190453480042714,15.106290080625357,0.7367088298108655,,0.6940825688073394,0.994822457781321,3.709447398198282,3345.9600120040704,3734.1640625,6669,21800,SSQ-FMT
sample_1893,1,medium,uniform,irregular,irregular,0,0,1,0.7944103014341569,0.6589391916498859,0.6598201263980799,0.9979779411764744,0.0241103284060955,32.35593760529475,0.9958925615494733,0.1969539940754449,0.7483314773547883,19.97371991453407,,0.5125,0.24777372287022,0.5656854249492381,3394.4860199990217,3735.1015625,8228,5440,SSQ-FMT
sample_1894,1,medium,uniform,ellipsoid,ellipsoid,0,1,0,0.5597918722530189,0.3886881774020322,0.3886881774020322,1.0,0.0322082415223121,29.84065933683965,0.9942512164781486,0.0911701116227359,1.854723699099141,30.986791699047043,,1.5727564102564102,0.5627865544499535,0.8246211251235323,3327.016232004098,3734.6015625,8027,3120,SSQ-FMT
sample_1904,1,deep,uniform,sphere,sphere,1,0,0,0.8829094696641933,0.7903651903655161,0.8940059764459588,0.8720850480111932,0.0155706843361258,36.15384586214872,0.9974306978493784,0.1608871644910374,3.4698703145794947,3.185020450627146,,0.024519890260631,0.1222808642453884,0.282842712474619,3350.499252002919,3734.9765625,5689,5832,SSQ-FMT
sample_1927,3,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.449372528795227,0.2898004434595049,0.2943693693698991,0.9491648511257584,0.0455671250820159,26.82696798481897,0.9899812213941542,0.4280486765938366,3.88329756778952,4.255591814450554,,2.224400871459695,0.6266878535595297,1.456021977856104,3342.717293999158,3735.3515625,13320,4131,SSQ-FMT
sample_1944,2,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.7511003412295381,0.6014096776751394,0.7666060973149943,0.7362094037811573,0.0313792377710342,30.067152705453324,0.9926731887524224,1.6341673254071512,2.683281572999748,1.7803662130284017,,0.0396509936984973,0.2928088557681361,0.8717797887081349,3268.9976440015016,3734.1640625,9906,10315,SSQ-FMT
sample_1989,2,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7470303563574227,0.5962078651690118,0.9271933017838966,0.6254911591360198,0.0233094058930873,32.649375959305424,0.9952934016001236,0.7909897635239718,1.0954451150103324,1.425464841567653,,0.3253929273084479,0.2735929811620202,1.0954451150103324,3281.336544001533,3735.1015625,5494,8144,SSQ-FMT
sample_1993,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7608171628300107,0.6139668336334124,0.655503634475776,0.9064474439977696,0.03862264752388,28.26315884928173,0.9901988945743292,0.3418524816455219,8.143709228600933,3.6704771683426975,,0.3828259620907524,0.2866067016706525,1.077032961426901,3275.0020329986,3734.6015625,19260,13928,SSQ-FMT
sample_2021,3,shallow,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7535629796319447,0.6045736505880915,0.8990775161779574,0.6485895907828523,0.0293355677276849,30.65211009527008,0.9887725091341184,0.2778268835588552,8.657944328765344,1.7411372221241197,,0.2786054827175208,0.3748137209172097,1.0392304845413265,3273.09607299685,3734.9765625,14526,20136,SSQ-FMT
sample_2024,2,deep,uniform,irregular,irregular,0,0,1,0.7801899025390973,0.6395994787739938,0.8584315169368019,0.7150195507170781,0.0239019375294446,32.43133778997473,0.9935546378286984,0.3133028395503633,2.56124969497314,1.9484346635850611,,0.1670627923023844,0.2550149401363103,0.7211102550927979,3229.9769860037486,3735.3515625,10864,13043,SSQ-FMT
sample_2044,2,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7509632224170307,0.601233875491305,0.7491264849759799,0.7528089887644789,0.0242919977754354,32.29073567931997,0.9950226527499576,7.375321436567391,30.54504869860253,2.099235375580892,,0.0049157303370786,0.2495513071658399,0.692820323027551,3265.613061004842,3734.1640625,5724,5696,SSQ-FMT
sample_2059,3,shallow,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7466105117406836,0.5956731875721079,0.92900215362532,0.6240837191359838,0.0358407124876976,28.912467878548224,0.9894571984494728,0.6050351956483672,3.5440090293338704,1.4084825162034718,,0.3282214506172839,0.4068996128596993,1.886796226411321,3365.501102001872,3735.1015625,13930,20736,SSQ-FMT
sample_2067,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7753681086634373,0.6331438158263792,0.7689318190394412,0.7819130568239336,0.0402264334261417,27.90976908554628,0.9844786382658884,0.3582621847633381,11.408768557561327,2.079739086526715,,0.0168821701262325,0.3050977074772192,0.9797958971132712,3277.912617995753,3734.6015625,26503,26063,SSQ-FMT
sample_2069,2,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7393567848977087,0.5864917020458614,0.6150732615562089,0.926585365853748,0.0314733460545539,30.041141464037004,0.992531540479352,0.9448471242514732,16.283734215467902,3.9489887807682407,,0.5064634146341463,0.3234640204133208,0.8485281374238571,3296.589887002483,3734.9765625,12353,8200,SSQ-FMT
sample_2070,2,deep,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.8077571669477971,0.6775106082038849,0.6827782817158982,0.9887408519422136,0.0308697540313005,30.209337276527584,0.9921186673373724,0.2634385313405031,1.4282856857085702,9.394508009365657,,0.448114092700319,0.244473415853608,0.5656854249492381,3340.7814300007885,3735.3515625,15434,10658,SSQ-FMT
sample_2072,3,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7360229628449255,0.5823072264838604,0.7335198016656707,0.7385432667692405,0.0383855178952217,28.316652352465344,0.9903696016570795,0.700618313461605,6.770524351924304,1.8271019312057373,,0.0068484383000512,0.3329306744508087,1.4696938456699071,3338.3248949976405,3734.1640625,15731,15624,SSQ-FMT
sample_2077,3,medium,uniform,ellipsoid+irregular+sphere,mixed_three_shape,1,1,1,0.75666883539369,0.6085818942963507,0.8563013866732996,0.6778047595921914,0.0359789058566093,28.87904143011219,0.9874170537757418,1.0377787560963958,5.035871324805669,1.6934464612480578,,0.2084507042253521,0.2978036015198724,0.8246211251235323,3334.8608660016907,3735.1015625,16298,20590,SSQ-FMT
sample_2079,2,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.6270803369636048,0.4567494762055421,0.4849062599309105,0.8872093023259092,0.0282198302447795,30.988911689688013,0.9945293790991828,1.6328941616843309,18.969449122207003,3.310321037690704,,0.8296511627906977,0.3618452388453079,0.8717797887081349,3242.1577150016674,3734.6015625,6294,3440,SSQ-FMT
sample_2086,1,medium,uniform,sphere,sphere,1,0,0,0.8903321275896988,0.8023410875688215,0.9917582417582568,0.8077267303105493,0.0165095701813697,35.645284815024006,0.9977240311930649,0.1709019515853127,2.0591260281974,2.3586967552218727,,0.1855608591885441,0.121845258723863,0.282842712474619,3340.5098149960395,3734.9765625,5460,6704,SSQ-FMT
sample_2087,2,shallow,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.6419405320816574,0.4726895598070146,0.5435272293632655,0.7838715841777492,0.0302518587559461,30.38495865240124,0.992609725728161,0.5273104724191106,8.165782265037441,2.041509829954013,,0.442193770303841,0.3796494380972376,1.077032961426901,3371.8355689998134,3735.3515625,7547,5233,SSQ-FMT
sample_2111,2,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.8962738120159639,0.8120436225701166,0.9761741906065023,0.8284636222911876,0.0198076963424682,34.063320794924174,0.996530635075613,0.194544947340735,1.456021977856104,2.4874353224199224,,0.1513157894736842,0.221919444645464,0.3464101615137755,3353.0296940007247,3734.1640625,8772,10336,SSQ-FMT
sample_2119,2,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.8226450552032641,0.6987230646450527,0.9594520547945576,0.7199835526317708,0.0198690071702003,34.036476363551714,0.9939642306953717,0.3633078687925837,1.9287301521985911,1.9467961100957012,,0.2495888157894736,0.2165724891073798,0.447213595499958,3332.441106998885,3735.1015625,10950,14592,SSQ-FMT
sample_2121,2,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.7804751530242297,0.639982985963573,0.996423841059605,0.6414563437927859,0.0403746329247951,27.87782775161845,0.9891193088886098,0.5323301619550512,4.608687448721165,1.6507066109610218,,0.3562414733969986,0.322385889886024,0.8246211251235323,3322.141157004808,3734.6015625,15100,23456,SSQ-FMT
sample_2129,3,medium,uniform,ellipsoid+irregular+sphere,mixed_three_shape,1,1,1,0.4933160415006518,0.3274183936970619,0.998989898989901,0.3275268247454447,0.042203314602375,27.493068861317816,0.9899525034502398,2.507023746151717,9.323089616645332,0.7532274575145846,,0.6721420055636508,0.8400530545402692,2.172556098240044,3388.4616880022804,3734.9765625,4950,15098,SSQ-FMT
sample_2166,3,medium,uniform,ellipsoid+irregular+sphere,mixed_three_shape,1,1,1,0.6063379193075881,0.4350681041752362,0.4601811441177624,0.8885465748460597,0.0502383783459663,25.97928808840965,0.9856209827096816,0.4239127885300086,10.282023147221562,2.875125216064826,,0.930862631388184,0.5933175086972818,1.8000000000000005,3372.305583994603,3735.3515625,21309,11036,SSQ-FMT
sample_2167,1,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.6864252596985232,0.5225627736578299,0.5225627736578299,1.0,0.0338436514139175,29.410455679802947,0.993258551315746,0.1754150902557894,3.741657386773941,29.079448079209584,,0.9136456908344732,0.4364155769084799,0.7483314773547883,3327.107375000196,3734.1640625,11191,5848,SSQ-FMT
sample_2172,1,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.843229497775052,0.7289514178943405,0.7709834922113799,0.9304152637486948,0.0216914769262075,33.27421779135466,0.9960356031695058,0.1732299616509795,1.4282856857085702,4.169734340405976,,0.2067901234567901,0.1880783378927279,0.447213595499958,3213.33748500183,3735.1015625,8602,7128,SSQ-FMT
sample_2175,2,shallow,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.7127637056376824,0.5537162902877069,0.6249690670630723,0.8292562797572989,0.0261016134172678,31.666653379782662,0.9939048958312356,0.3428202677904992,3.1368774282716245,2.6107084983343896,,0.3268757182728616,0.2821299857583517,0.8485281374238571,3243.0151820008177,3734.6015625,8082,6091,SSQ-FMT
sample_2196,3,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7485404797075694,0.598133992806207,0.6444229138916744,0.8927852348995088,0.0262683760374784,31.61133603289265,0.9929980742002223,1.3596568939697036,15.022649566571138,3.5972478474982137,,0.3854026845637583,0.2362823721234243,0.8246211251235323,3288.508263998665,3734.9765625,8257,5960,SSQ-FMT
sample_2199,2,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.8960907697825646,0.8117431626204669,0.9105486350384904,0.8820848578215019,0.0258102174848318,31.764166504146324,0.9941841187300228,1.8176270301893531,10.95810202544218,3.248935891598068,,0.0312600295269272,0.1250940732972197,0.447213595499958,3249.519344004512,3735.3515625,15092,15579,SSQ-FMT
sample_2202,2,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.5699635877241807,0.3985657867393488,0.420596622066878,0.8838442037338469,0.0329671427607536,29.638373426628863,0.9916015029981664,0.4648829510431393,13.979985693841035,3.2836154975329856,,1.1014058538833833,0.4810688304755021,1.2000000000000002,3275.390412003617,3734.1640625,9118,4339,SSQ-FMT
sample_2207,2,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.8040246970044569,0.6722753346083439,0.8883274381001915,0.7343358395992748,0.0219797417521476,33.15954800253295,0.9948130101353888,0.0859365519638833,11.711532777565882,1.8913875951856176,,0.1733500417710944,0.2198827255668748,0.7483314773547883,3490.8022380041075,3735.1015625,7916,9576,SSQ-FMT
sample_2208,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7050278937582173,0.5444348108813567,0.8679913606912588,0.5935838355195595,0.0387830846011638,28.227152523300944,0.9890402793348524,1.4614003031629754,3.9038442591886273,1.3341132952194537,,0.3161408483989129,0.7534996223215877,1.4696938456699071,3426.180218004447,3734.6015625,11575,16926,SSQ-FMT
